Mode,Band,Node,Lv,x,y, tuning OK
0,0,00,0,0,0,0
0,0,01,0,0,0,0
0,0,02,0,0,0,0
0,0,03,0,0,0,0
0,0,04,0.222004398703575,0.288454502820969,0.282844215631485,0
0,0,05,0.510621070861816,0.299834311008453,0.310536116361618,1
0,0,06,0.790798187255859,0.299737244844437,0.310230195522308,1
0,0,07,1.5682977437973,0.30035462975502,0.310896515846252,1
0,0,08,2.63658380508423,0.300642341375351,0.309683293104172,1
0,0,09,4.02463293075562,0.300283432006836,0.310402631759644,1
0,0,10,7.7446870803833,0.299126982688904,0.310584306716919,1
0,0,11,12.8330421447754,0.300245106220245,0.309646844863892,1
0,0,12,19.4292945861816,0.30010250210762,0.311029523611069,1
0,0,13,27.49755859375,0.300836980342865,0.309847235679626,1
0,0,14,36.8694763183594,0.30065444111824,0.309579879045486,1
0,0,15,60.6379737854004,0.300275206565857,0.309452295303345,1
0,0,16,90.7247314453125,0.299278557300568,0.309166491031647,1
0,0,17,128.959045410156,0.301479071378708,0.310135632753372,1
0,0,18,173.405288696289,0.300948470830917,0.30990806221962,1
0,0,19,225.369720458984,0.299466103315353,0.311371892690659,1
0,0,20,504.521728515625,0.297552943229675,0.311167925596237,1
0,0,21,687.419677734375,0.302372962236404,0.308093577623367,1
0,0,22,740.307983398438,0.299788504838943,0.309128284454346,1
0,0,23,795.532409667969,0.300788909196854,0.310172349214554,1
0,0,24,0,0,0,0
0,1,00,0,0,0,0
0,1,01,0,0,0,0
0,1,02,0,0,0,0
0,1,03,0,0,0,0
0,1,04,0,0,0,0
0,1,05,0,0,0,0
0,1,06,0,0,0,0
0,1,07,0,0,0,0
0,1,08,0,0,0,0
0,1,09,0,0,0,0
0,1,10,0,0,0,0
0,1,11,0,0,0,0
0,1,12,0,0,0,0
0,1,13,0,0,0,0
0,1,14,0,0,0,0
0,1,15,0,0,0,0
0,1,16,0,0,0,0
0,1,17,0,0,0,0
0,1,18,0,0,0,0
0,1,19,0,0,0,0
0,1,20,0,0,0,0
0,1,21,0,0,0,0
0,1,22,0,0,0,0
0,1,23,0,0,0,0
0,1,24,0,0,0,0
0,2,00,0,0,0,0
0,2,01,0,0,0,0
0,2,02,0,0,0,0
0,2,03,0,0,0,0
0,2,04,0,0,0,0
0,2,05,0,0,0,0
0,2,06,0,0,0,0
0,2,07,0,0,0,0
0,2,08,0,0,0,0
0,2,09,0,0,0,0
0,2,10,0,0,0,0
0,2,11,0,0,0,0
0,2,12,0,0,0,0
0,2,13,0,0,0,0
0,2,14,0,0,0,0
0,2,15,0,0,0,0
0,2,16,0,0,0,0
0,2,17,0,0,0,0
0,2,18,0,0,0,0
0,2,19,0,0,0,0
0,2,20,0,0,0,0
0,2,21,0,0,0,0
0,2,22,0,0,0,0
0,2,23,0,0,0,0
0,2,24,0,0,0,0
0,3,00,0,0,0,0
0,3,01,0,0,0,0
0,3,02,0,0,0,0
0,3,03,0,0,0,0
0,3,04,0,0,0,0
0,3,05,0,0,0,0
0,3,06,0,0,0,0
0,3,07,0,0,0,0
0,3,08,0,0,0,0
0,3,09,0,0,0,0
0,3,10,0,0,0,0
0,3,11,0,0,0,0
0,3,12,0,0,0,0
0,3,13,0,0,0,0
0,3,14,0,0,0,0
0,3,15,0,0,0,0
0,3,16,0,0,0,0
0,3,17,0,0,0,0
0,3,18,0,0,0,0
0,3,19,0,0,0,0
0,3,20,0,0,0,0
0,3,21,0,0,0,0
0,3,22,0,0,0,0
0,3,23,0,0,0,0
0,3,24,0,0,0,0
0,4,00,0,0,0,0
0,4,01,0,0,0,0
0,4,02,0,0,0,0
0,4,03,0,0,0,0
0,4,04,0,0,0,0
0,4,05,0,0,0,0
0,4,06,0,0,0,0
0,4,07,0,0,0,0
0,4,08,0,0,0,0
0,4,09,0,0,0,0
0,4,10,0,0,0,0
0,4,11,0,0,0,0
0,4,12,0,0,0,0
0,4,13,0,0,0,0
0,4,14,0,0,0,0
0,4,15,0,0,0,0
0,4,16,0,0,0,0
0,4,17,0,0,0,0
0,4,18,0,0,0,0
0,4,19,0,0,0,0
0,4,20,0,0,0,0
0,4,21,0,0,0,0
0,4,22,0,0,0,0
0,4,23,0,0,0,0
0,4,24,0,0,0,0
0,5,00,0,0,0,0
0,5,01,0,0,0,0
0,5,02,0,0,0,0
0,5,03,0,0,0,0
0,5,04,0,0,0,0
0,5,05,0,0,0,0
0,5,06,0,0,0,0
0,5,07,0,0,0,0
0,5,08,0,0,0,0
0,5,09,0,0,0,0
0,5,10,0,0,0,0
0,5,11,0,0,0,0
0,5,12,0,0,0,0
0,5,13,0,0,0,0
0,5,14,0,0,0,0
0,5,15,0,0,0,0
0,5,16,0,0,0,0
0,5,17,0,0,0,0
0,5,18,0,0,0,0
0,5,19,0,0,0,0
0,5,20,0,0,0,0
0,5,21,0,0,0,0
0,5,22,0,0,0,0
0,5,23,0,0,0,0
0,5,24,0,0,0,0
0,6,00,0,0,0,0
0,6,01,0,0,0,0
0,6,02,0,0,0,0
0,6,03,0,0,0,0
0,6,04,0,0,0,0
0,6,05,0,0,0,0
0,6,06,0,0,0,0
