Mode,Band,Node,Lv,x,y, tuning OK
0,0,00,0,0,0,0
0,0,01,0,0,0,0
0,0,02,0,0,0,0
0,0,03,0,0,0,0
0,0,04,0,0,0,0
0,0,05,0,0,0,0
0,0,06,0,0,0,0
0,0,07,0,0,0,0
0,0,08,0,0,0,0
0,0,09,0,0,0,0
0,0,10,0,0,0,0
0,0,11,0.00868349988013506,0.333504945039749,0.388718277215958,0
0,0,12,2178.11206054688,0.304448485374451,0.323175370693207,0
0,0,13,27.4370517730713,0.304955333471298,0.32162606716156,1
0,0,14,36.8903694152832,0.305312782526016,0.320889860391617,1
0,0,15,60.7307090759277,0.305340498685837,0.321500569581985,1
0,0,16,91.0697784423828,0.304476976394653,0.320535331964493,1
0,0,17,128.605529785156,0.305010795593262,0.321537405252457,1
0,0,18,172.709213256836,0.30557045340538,0.321325927972794,1
0,0,19,224.284393310547,0.304592311382294,0.320838361978531,1
0,0,20,506.645050048828,0.304568886756897,0.320451736450195,1
0,0,21,694.224426269531,0.305407255887985,0.320868194103241,1
0,0,22,746.373413085938,0.305285006761551,0.321162849664688,1
0,0,23,801.483154296875,0.305388927459717,0.321340292692184,1
0,0,24,0,0,0,0
0,1,00,0,0,0,0
0,1,01,0,0,0,0
0,1,02,0,0,0,0
0,1,03,0,0,0,0
0,1,04,0,0,0,0
0,1,05,0,0,0,0
0,1,06,0,0,0,0
0,1,07,0,0,0,0
0,1,08,0,0,0,0
0,1,09,0,0,0,0
0,1,10,0,0,0,0
0,1,11,0,0,0,0
0,1,12,0,0,0,0
0,1,13,0,0,0,0
0,1,14,0,0,0,0
0,1,15,0,0,0,0
0,1,16,0,0,0,0
0,1,17,0,0,0,0
0,1,18,0,0,0,0
0,1,19,0,0,0,0
0,1,20,0,0,0,0
0,1,21,0,0,0,0
0,1,22,0,0,0,0
0,1,23,0,0,0,0
0,1,24,0,0,0,0
0,2,00,0,0,0,0
0,2,01,0,0,0,0
0,2,02,0,0,0,0
0,2,03,0,0,0,0
0,2,04,0,0,0,0
0,2,05,0,0,0,0
0,2,06,0,0,0,0
0,2,07,0,0,0,0
0,2,08,0,0,0,0
0,2,09,0,0,0,0
0,2,10,0,0,0,0
0,2,11,0,0,0,0
0,2,12,0,0,0,0
0,2,13,0,0,0,0
0,2,14,0,0,0,0
0,2,15,0,0,0,0
0,2,16,0,0,0,0
0,2,17,0,0,0,0
0,2,18,0,0,0,0
0,2,19,0,0,0,0
0,2,20,0,0,0,0
0,2,21,0,0,0,0
0,2,22,0,0,0,0
0,2,23,0,0,0,0
0,2,24,0,0,0,0
0,3,00,0,0,0,0
0,3,01,0,0,0,0
0,3,02,0,0,0,0
0,3,03,0,0,0,0
0,3,04,0,0,0,0
0,3,05,0,0,0,0
0,3,06,0,0,0,0
0,3,07,0,0,0,0
0,3,08,0,0,0,0
0,3,09,0,0,0,0
0,3,10,0,0,0,0
0,3,11,0,0,0,0
0,3,12,0,0,0,0
0,3,13,0,0,0,0
0,3,14,0,0,0,0
0,3,15,0,0,0,0
0,3,16,0,0,0,0
0,3,17,0,0,0,0
0,3,18,0,0,0,0
0,3,19,0,0,0,0
0,3,20,0,0,0,0
0,3,21,0,0,0,0
0,3,22,0,0,0,0
0,3,23,0,0,0,0
0,3,24,0,0,0,0
0,4,00,0,0,0,0
0,4,01,0,0,0,0
0,4,02,0,0,0,0
0,4,03,0,0,0,0
0,4,04,0,0,0,0
0,4,05,0,0,0,0
0,4,06,0,0,0,0
0,4,07,0,0,0,0
0,4,08,0,0,0,0
0,4,09,0,0,0,0
0,4,10,0,0,0,0
0,4,11,0,0,0,0
0,4,12,0,0,0,0
0,4,13,0,0,0,0
0,4,14,0,0,0,0
0,4,15,0,0,0,0
0,4,16,0,0,0,0
0,4,17,0,0,0,0
0,4,18,0,0,0,0
0,4,19,0,0,0,0
0,4,20,0,0,0,0
0,4,21,0,0,0,0
0,4,22,0,0,0,0
0,4,23,0,0,0,0
0,4,24,0,0,0,0
0,5,00,0,0,0,0
0,5,01,0,0,0,0
0,5,02,0,0,0,0
0,5,03,0,0,0,0
0,5,04,0,0,0,0
0,5,05,0,0,0,0
0,5,06,0,0,0,0
0,5,07,0,0,0,0
0,5,08,0,0,0,0
0,5,09,0,0,0,0
0,5,10,0,0,0,0
0,5,11,0,0,0,0
0,5,12,0,0,0,0
0,5,13,0,0,0,0
0,5,14,0,0,0,0
0,5,15,0,0,0,0
0,5,16,0,0,0,0
0,5,17,0,0,0,0
0,5,18,0,0,0,0
0,5,19,0,0,0,0
0,5,20,0,0,0,0
0,5,21,0,0,0,0
0,5,22,0,0,0,0
0,5,23,0,0,0,0
0,5,24,0,0,0,0
0,6,00,0,0,0,0
0,6,01,0,0,0,0
0,6,02,0,0,0,0
0,6,03,0,0,0,0
0,6,04,0,0,0,0
0,6,05,0,0,0,0
0,6,06,0,0,0,0
0,6,07,0,0,0,0
0,6,08,0,0,0,0
0,6,09,0,0,0,0
0,6,10,0,0,0,0
0,6,11,0,0,0,0
0,6,12,0,0,0,0
0,6,13,0,0,0,0
0,6,14,0,0,0,0
0,6,15,0,0,0,0
