Mode,Band,Node,Lv,x,y, tuning OK
0,0,00,0,0,0,0
0,0,01,0.000157500006025657,0.240438878536224,0.493730396032333,0
0,0,02,-0.00011600000289036,0.126733615994453,-0.554758489131927,0
0,0,03,7.27000006008893E-05,-0.69767439365387,0.44492045044899,0
0,0,04,0.000133699999423698,-1.50176680088043,2.36219072341919,0
0,0,05,7.69999969634227E-05,-0.0514989867806435,0.141622215509415,0
0,0,06,0.000132000001030974,0.0330378711223602,0.177276387810707,0
0,0,07,7.37000009394251E-05,-0.453850090503693,0.37582865357399,0
0,0,08,-9.99999974737875E-06,0.380410015583038,0.022779043763876,0
0,0,09,7.84000003477558E-05,0.123205743730068,0.468899518251419,0
0,0,10,0.000103799997305032,-0.0929272100329399,0.178626745939255,0
0,0,11,0.000132400004076771,0.153916418552399,0.302352130413055,0
0,0,12,-2.09999998332933E-05,0.0660482943058014,-0.0335838794708252,0
0,0,13,27.3993625640869,0.299014061689377,0.311011016368866,1
0,0,14,36.9650611877441,0.300474941730499,0.309820115566254,1
0,0,15,60.7878227233887,0.30073618888855,0.309974431991577,1
0,0,16,90.8841323852539,0.299209833145142,0.310036420822144,1
0,0,17,129.090377807617,0.300801932811737,0.309097647666931,1
0,0,18,172.07991027832,0.298012524843216,0.310158252716064,1
0,0,19,222.277069091797,0.300014406442642,0.308117926120758,1
0,0,20,504.163818359375,0.298002928495407,0.310658901929855,1
0,0,21,688.3271484375,0.301741302013397,0.308173537254333,1
0,0,22,744.802368164063,0.299782127141953,0.310276031494141,1
0,0,23,801.882995605469,0.300563931465149,0.311888933181763,1
0,0,24,0,0,0,0
0,1,00,0,0,0,0
0,1,01,0,0,0,0
0,1,02,0,0,0,0
0,1,03,0,0,0,0
0,1,04,0,0,0,0
0,1,05,0,0,0,0
0,1,06,0,0,0,0
0,1,07,0,0,0,0
0,1,08,0,0,0,0
0,1,09,0,0,0,0
0,1,10,0,0,0,0
0,1,11,0,0,0,0
0,1,12,0,0,0,0
0,1,13,0,0,0,0
0,1,14,0,0,0,0
0,1,15,0,0,0,0
0,1,16,0,0,0,0
0,1,17,0,0,0,0
0,1,18,0,0,0,0
0,1,19,0,0,0,0
0,1,20,0,0,0,0
0,1,21,0,0,0,0
0,1,22,0,0,0,0
0,1,23,-6.09999988228083E-05,0.0422163605690002,-0.229928389191628,0
0,1,24,0,0,0,0
0,2,00,0,0,0,0
0,2,01,0,0,0,0
0,2,02,0,0,0,0
0,2,03,0,0,0,0
0,2,04,0,0,0,0
0,2,05,0,0,0,0
0,2,06,0,0,0,0
0,2,07,0,0,0,0
0,2,08,0,0,0,0
0,2,09,0,0,0,0
0,2,10,0,0,0,0
0,2,11,0,0,0,0
0,2,12,0,0,0,0
0,2,13,0,0,0,0
0,2,14,0,0,0,0
0,2,15,0,0,0,0
0,2,16,0,0,0,0
0,2,17,0,0,0,0
0,2,18,0,0,0,0
0,2,19,0,0,0,0
0,2,20,0,0,0,0
0,2,21,0,0,0,0
0,2,22,0,0,0,0
0,2,23,0,0,0,0
0,2,24,0,0,0,0
0,3,00,0,0,0,0
0,3,01,0,0,0,0
0,3,02,0,0,0,0
0,3,03,0,0,0,0
0,3,04,0,0,0,0
0,3,05,0,0,0,0
0,3,06,0,0,0,0
0,3,07,0,0,0,0
0,3,08,0,0,0,0
0,3,09,0,0,0,0
0,3,10,0,0,0,0
0,3,11,0,0,0,0
0,3,12,0,0,0,0
0,3,13,0,0,0,0
0,3,14,0,0,0,0
0,3,15,0,0,0,0
0,3,16,0,0,0,0
0,3,17,0,0,0,0
0,3,18,0,0,0,0
0,3,19,0,0,0,0
0,3,20,0,0,0,0
0,3,21,0,0,0,0
0,3,22,0,0,0,0
0,3,23,0,0,0,0
0,3,24,0,0,0,0
0,4,00,0,0,0,0
0,4,01,0,0,0,0
0,4,02,0,0,0,0
0,4,03,0,0,0,0
0,4,04,0,0,0,0
0,4,05,0,0,0,0
0,4,06,0,0,0,0
0,4,07,0,0,0,0
0,4,08,0,0,0,0
0,4,09,0,0,0,0
0,4,10,0,0,0,0
0,4,11,0,0,0,0
0,4,12,0,0,0,0
0,4,13,0,0,0,0
0,4,14,0,0,0,0
0,4,15,0,0,0,0
0,4,16,0,0,0,0
0,4,17,0,0,0,0
0,4,18,0,0,0,0
0,4,19,0,0,0,0
0,4,20,0,0,0,0
0,4,21,0,0,0,0
0,4,22,0,0,0,0
0,4,23,0,0,0,0
0,4,24,0,0,0,0
0,5,00,0,0,0,0
0,5,01,0,0,0,0
0,5,02,0,0,0,0
0,5,03,0,0,0,0
0,5,04,0,0,0,0
0,5,05,0,0,0,0
0,5,06,0,0,0,0
0,5,07,0,0,0,0
0,5,08,0,0,0,0
0,5,09,0,0,0,0
0,5,10,0,0,0,0
0,5,11,0,0,0,0
0,5,12,0,0,0,0
0,5,13,0,0,0,0
0,5,14,0,0,0,0
0,5,15,0,0,0,0
0,5,16,0,0,0,0
0,5,17,0,0,0,0
0,5,18,0,0,0,0
0,5,19,0,0,0,0
0,5,20,0,0,0,0
0,5,21,0,0,0,0
0,5,22,0,0,0,0
0,5,23,0,0,0,0
0,5,24,0,0,0,0
0,6,00,0,0,0,0
0,6,01,0,0,0,0
0,6,02,0,0,0,0
0,6,03,0,0,0,0
0,6,04,0,0,0,0
0,6,05,0,0,0,0
0,6,06,0,0,0,0
0,6,07,0,0,0,0
0,6,08,0,0,0,0
0,6,09,0,0,0,0
0,6,10,0,0,0,0
0,6,11,0,0,0,0
0,6,12,0,0,0,0
0,6,13,0,0,0,0
0,6,14,0,0,0,0
0,6,15,0,0,0,0
0,6,16,0,0,0,0
0,6,17,0,0,0,0
0,6,18,0,0,0,0
0,6,19,0,0,0,0
